id,name,version,layout,released_at,image_uris,cost,inkwell,ink,inks,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_1666aca597bf414e87a2cc320b7b2111,Sergeant Tibbs,Courageous Cat,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_1666aca597bf414e87a2cc320b7b2111.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_1666aca597bf414e87a2cc320b7b2111.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_1666aca597bf414e87a2cc320b7b2111.avif?1709690747'}}",1,True,Ruby,,['Character'],"['Storyborn', 'Ally']",,[],,2,2,1,Common,['Cory Godbey'],124,en,"""Yes, sir. Righto, sir. Right away, sir!""",497203,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.03', 'usd_foil': '0.23'}"
crd_19a7e851b7724bd58b285b76eb387c5a,Stitch,Abomination,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_19a7e851b7724bd58b285b76eb387c5a.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_19a7e851b7724bd58b285b76eb387c5a.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_19a7e851b7724bd58b285b76eb387c5a.avif?1709690747'}}",6,True,Ruby,,['Character'],"['Storyborn', 'Hero', 'Alien']",,[],,4,6,3,Rare,['Bill Robinson'],125,en,"""His destructive programming is taking effect. He will be irresistibly drawn to large cities, where he will back up sewers, reverse street signs, and steal everyone's left shoe.""
—Jumba Jookiba",508790,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.14', 'usd_foil': '1.4'}"
crd_e70380b0a938449cb7e2b433737ec824,Te Kā,The Burning One,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e70380b0a938449cb7e2b433737ec824.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e70380b0a938449cb7e2b433737ec824.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e70380b0a938449cb7e2b433737ec824.avif?1709690747'}}",6,False,Ruby,,['Character'],"['Storyborn', 'Villain', 'Deity']",Reckless (This character can't quest and must challenge each turn if able.),['Reckless'],,8,6,0,Super_rare,['Kamil Murzyn'],126,en,She burns for that which was stolen from her.,508803,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.18', 'usd_foil': '1.08'}"
crd_f1f7e5ef15f04872a721d1792aa677d1,Tigger,Wonderful Thing,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_f1f7e5ef15f04872a721d1792aa677d1.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_f1f7e5ef15f04872a721d1792aa677d1.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_f1f7e5ef15f04872a721d1792aa677d1.avif?1709690747'}}",6,True,Ruby,,['Character'],"['Storyborn', 'Tigger']",Evasive (Only characters with Evasive can challenge this character.),['Evasive'],,4,4,2,Uncommon,['Kenneth Anderson'],127,en,"""I'm the bounciest bouncer that ever bounced!""",489638,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.09', 'usd_foil': '0.46'}"
crd_a7c6d3aa2de6462f8d205d70a8fcc54f,Be Prepared,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a7c6d3aa2de6462f8d205d70a8fcc54f.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a7c6d3aa2de6462f8d205d70a8fcc54f.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a7c6d3aa2de6462f8d205d70a8fcc54f.avif?1709690747'}}",7,False,Ruby,,"['Action', 'Song']",,"(A character with cost 7 or more can {E} to sing this song for free.)
Banish all characters.",[],,,,,Rare,['Jared Nickerl'],128,en,Our teeth and ambitions are bared!,506077,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '5.97', 'usd_foil': '21.79'}"
crd_df33509235464d18becdd63bd8ce91eb,Cut to the Chase,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_df33509235464d18becdd63bd8ce91eb.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_df33509235464d18becdd63bd8ce91eb.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_df33509235464d18becdd63bd8ce91eb.avif?1709690747'}}",2,True,Ruby,,['Action'],,Chosen character gains Rush this turn. (They can challenge the turn they're played.),[],,,,,Uncommon,['Ellie Horie'],129,en,"""Surprise!""",508615,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.1', 'usd_foil': '0.41'}"
crd_a6ae2c14b1b849488f1e8c8744401a05,Dragon Fire,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a6ae2c14b1b849488f1e8c8744401a05.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a6ae2c14b1b849488f1e8c8744401a05.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a6ae2c14b1b849488f1e8c8744401a05.avif?1709690747'}}",5,False,Ruby,,['Action'],,Banish chosen character.,[],,,,,Uncommon,['Luis Huerta'],130,en,Rare is the hero who can withstand a dragon's wrath.,492710,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.13', 'usd_foil': '0.85'}"
crd_0df4378c1d3d40409014b2502a9926b1,Fan the Flames,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0df4378c1d3d40409014b2502a9926b1.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0df4378c1d3d40409014b2502a9926b1.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0df4378c1d3d40409014b2502a9926b1.avif?1709690747'}}",1,True,Ruby,,['Action'],,Ready chosen character. They can't quest for the rest of this turn.,[],,,,,Uncommon,['Jenna Gray'],131,en,"Pretty words can move a crowd, but so can ugly ones.",505992,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.12', 'usd_foil': '0.8'}"
crd_3f328e2a6ea741bcb31348ee2954b3e8,He's Got a Sword!,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3f328e2a6ea741bcb31348ee2954b3e8.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3f328e2a6ea741bcb31348ee2954b3e8.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3f328e2a6ea741bcb31348ee2954b3e8.avif?1709690747'}}",1,True,Ruby,,['Action'],,Chosen character gets +2 {S} this turn.,[],,,,,Common,['Koni'],132,en,"""We've all got swords!""
—Razoul",508782,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.03', 'usd_foil': '0.2'}"
crd_6e0a4c7a191f4e6fbdc58193e35bbc7c,Tangle,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_6e0a4c7a191f4e6fbdc58193e35bbc7c.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_6e0a4c7a191f4e6fbdc58193e35bbc7c.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_6e0a4c7a191f4e6fbdc58193e35bbc7c.avif?1709690747'}}",2,True,Ruby,,['Action'],,Each opponent loses 1 lore.,[],,,,,Common,['Eri Welli'],133,en,"""Stay right there! I mean, you don't have a choice, I guess. But still! Don't move!""
—Rapunzel",508598,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.23'}"
crd_3c0355d3cc2d409e9b10876744aa534a,Poisoned Apple,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3c0355d3cc2d409e9b10876744aa534a.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3c0355d3cc2d409e9b10876744aa534a.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3c0355d3cc2d409e9b10876744aa534a.avif?1709690747'}}",3,False,Ruby,,['Item'],,"TAKE A BITE... 1 {I}, Banish this item — Exert chosen character. If a Princess character is chosen, banish her instead.",[],,,,,Rare,['Andrew Trabbold'],134,en,"""One taste of the poisoned apple, and the victim's eyes will close forever....""
—The Queen",507862,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.2', 'usd_foil': '1.34'}"
crd_81867e9c25c44f33aa150e70b57bb4dd,Shield of Virtue,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_81867e9c25c44f33aa150e70b57bb4dd.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_81867e9c25c44f33aa150e70b57bb4dd.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_81867e9c25c44f33aa150e70b57bb4dd.avif?1709690747'}}",1,True,Ruby,,['Item'],,"FIREPROOF {E}, 3 {I} — Ready chosen character. They can't quest for the rest of this turn.",[],,,,,Uncommon,['Eri Welli'],135,en,"""Arm thyself with this enchanted Shield of Virtue and this mighty Sword of Truth, for these weapons of righteousness will triumph over evil."" —Flora",508789,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.61'}"
crd_19c135ff62f2427d93b3131114b4c10b,Sword of Truth,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_19c135ff62f2427d93b3131114b4c10b.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_19c135ff62f2427d93b3131114b4c10b.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_19c135ff62f2427d93b3131114b4c10b.avif?1709690747'}}",4,False,Ruby,,['Item'],,FINAL ENCHANTMENT Banish this item — Banish chosen Villain character.,[],,,,,Rare,['Andrew Trabbold'],136,en,Almost as powerful as True Love's Kiss.,508793,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.18', 'usd_foil': '1.03'}"
crd_a23c99ed9f3243969466fb000bd139dc,Ariel,Whoseit Collector,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a23c99ed9f3243969466fb000bd139dc.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a23c99ed9f3243969466fb000bd139dc.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a23c99ed9f3243969466fb000bd139dc.avif?1709690747'}}",4,False,Sapphire,,['Character'],"['Storyborn', 'Hero', 'Princess']","LOOK AT THIS STUFF Whenever you play an item, you may ready this character.",[],,3,3,1,Rare,['Hedvig Häggman-Sund'],137,en,"""You want thingamabobs? I got twenty.""",502532,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.39', 'usd_foil': '1.68'}"
crd_ce469941c08b425484af9a8c69eb8ce1,Aurora,Briar Rose,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ce469941c08b425484af9a8c69eb8ce1.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ce469941c08b425484af9a8c69eb8ce1.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ce469941c08b425484af9a8c69eb8ce1.avif?1709690747'}}",4,True,Sapphire,,['Character'],"['Storyborn', 'Hero', 'Princess']","DISARMING BEAUTY When you play this character, chosen character gets -2 {S} this turn.",[],,2,5,1,Common,['Rosalia Radosti'],138,en,"""There was something strange about that voice. Too beautiful to be real...""
—Prince Phillip",508809,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.26'}"
crd_1a45dd7bd500476991afd5bb75f173b2,Aurora,Dreaming Guardian,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_1a45dd7bd500476991afd5bb75f173b2.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_1a45dd7bd500476991afd5bb75f173b2.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_1a45dd7bd500476991afd5bb75f173b2.avif?1709690747'}}",5,True,Sapphire,,['Character'],"['Floodborn', 'Hero', 'Princess']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Aurora.)
PROTECTIVE EMBRACE Your other characters gain Ward. (Opponents can't choose them except to challenge.)",['Shift'],,3,5,2,Super_rare,['Nicholas Kole'],139,en,"As the princess slumbered, her power awoke.",493497,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.23', 'usd_foil': '0.39'}"
crd_f6c70da42b524965bcd4f7d6d86e8437,Aurora,Regal Princess,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_f6c70da42b524965bcd4f7d6d86e8437.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_f6c70da42b524965bcd4f7d6d86e8437.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_f6c70da42b524965bcd4f7d6d86e8437.avif?1709690747'}}",2,True,Sapphire,,['Character'],"['Storyborn', 'Hero', 'Princess']",,[],,2,2,2,Uncommon,['Samanta Erdini'],140,en,"""They say if you dream a thing more than once, it's sure to come true!""",493484,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.78'}"
crd_2a6cd27f6ba44515827ed800f377cdbd,Belle,Inventive Engineer,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2a6cd27f6ba44515827ed800f377cdbd.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2a6cd27f6ba44515827ed800f377cdbd.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2a6cd27f6ba44515827ed800f377cdbd.avif?1709690747'}}",3,True,Sapphire,,['Character'],"['Dreamborn', 'Hero', 'Princess', 'Inventor']","TINKER Whenever this character quests, you pay 1 {I} less for the next item you play this turn.",[],,2,3,2,Uncommon,['Gabriel Romero / Pix Smith'],141,en,A little ingenuity and a lot of heart will take you far in this world.,492727,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.09', 'usd_foil': '0.67'}"
crd_63c2ca66eeea417b9079d833e0fd88d4,Belle,Strange but Special,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_63c2ca66eeea417b9079d833e0fd88d4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_63c2ca66eeea417b9079d833e0fd88d4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_63c2ca66eeea417b9079d833e0fd88d4.avif?1709690747'}}",4,True,Sapphire,,['Character'],"['Storyborn', 'Hero', 'Princess']","READ A BOOK During your turn, you may put an additional card from your hand into your inkwell facedown.
MY FAVORITE PART! While you have 10 or more cards in your inkwell, this character gets +4 {L}.",[],,2,4,1,Legendary,['Alice Pisoni'],142,en,"""Far-off places, daring sword fights, magic spells, a prince in disguise...""",508816,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '9.6', 'usd_foil': '33.14'}"
crd_2bd7564121d5445ab350345c91a45ef4,Chief Tui,Respected Leader,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2bd7564121d5445ab350345c91a45ef4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2bd7564121d5445ab350345c91a45ef4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2bd7564121d5445ab350345c91a45ef4.avif?1709690747'}}",7,True,Sapphire,,['Character'],"['Storyborn', 'Mentor', 'King']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,3,6,3,Uncommon,['Pirel'],143,en,"""You can always rely on the strength of those who love you.""",508819,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.09', 'usd_foil': '0.37'}"
crd_8d5ff9b706fd4f59b44e0ca52638a257,Donald Duck,Strutting His Stuff,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_8d5ff9b706fd4f59b44e0ca52638a257.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_8d5ff9b706fd4f59b44e0ca52638a257.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_8d5ff9b706fd4f59b44e0ca52638a257.avif?1709690747'}}",5,True,Sapphire,,['Character'],"['Dreamborn', 'Hero', 'Inventor']",Ward (Opponents can't choose this character except to challenge.),['Ward'],,4,3,2,Common,['Cam Kendell'],144,en,"Walk smarter, not harder.",503358,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.29'}"
crd_a5a7e2a876b24835aca7fd5cd5408e0d,Flounder,Voice of Reason,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a5a7e2a876b24835aca7fd5cd5408e0d.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a5a7e2a876b24835aca7fd5cd5408e0d.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a5a7e2a876b24835aca7fd5cd5408e0d.avif?1709690747'}}",1,True,Sapphire,,['Character'],"['Storyborn', 'Ally']",,[],,2,2,1,Common,['Brian Weisz'],145,en,"""Excitement... adventure... danger lurking around every cor— AAAAAGGH!""",493496,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.04', 'usd_foil': '0.25'}"
crd_2556ec8a10224e6bb75f2bd54e7a612f,Gramma Tala,Storyteller,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2556ec8a10224e6bb75f2bd54e7a612f.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2556ec8a10224e6bb75f2bd54e7a612f.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2556ec8a10224e6bb75f2bd54e7a612f.avif?1709690747'}}",2,True,Sapphire,,['Character'],"['Storyborn', 'Mentor']","I WILL BE WITH YOU When this character is banished, you may put this card into your inkwell facedown and exerted.",[],,1,1,1,Uncommon,['Filipe Laurentino'],146,en,"Moana: ""Is there something you want to tell me?""
Gramma Tala: ""Is there something you want to hear?""",508842,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.1', 'usd_foil': '1.19'}"
crd_e372495979314c78b3613e2b19c30366,Hades,Infernal Schemer,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e372495979314c78b3613e2b19c30366.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e372495979314c78b3613e2b19c30366.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e372495979314c78b3613e2b19c30366.avif?1709690747'}}",7,False,Sapphire,,['Character'],"['Dreamborn', 'Villain', 'Deity']","IS THERE A DOWNSIDE TO THIS? When you play this character, you may put chosen opposing character into their player's inkwell facedown.",[],,3,6,2,Legendary,['Matthew Robert Davies'],147,en,"""He's gotta have a weakness, because everybody's got a weakness.""",508848,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '17.07', 'usd_foil': '44.17'}"
crd_c401f199cd7046b4838589db368f2391,Jasmine,Disguised,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c401f199cd7046b4838589db368f2391.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c401f199cd7046b4838589db368f2391.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c401f199cd7046b4838589db368f2391.avif?1709690747'}}",3,True,Sapphire,,['Character'],"['Storyborn', 'Princess']",,[],,3,3,2,Common,['R. La Barbera / L. Giammichele'],148,en,"""Try to understand. I've never done a thing on my own. I've never had any real friends.... I've never even been outside the palace walls.""",508851,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.23'}"
crd_6b26bc2dda6e49bba695529a039dcaee,Jasmine,Queen of Agrabah,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_6b26bc2dda6e49bba695529a039dcaee.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_6b26bc2dda6e49bba695529a039dcaee.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_6b26bc2dda6e49bba695529a039dcaee.avif?1709690747'}}",5,True,Sapphire,,['Character'],"['Floodborn', 'Hero', 'Princess', 'Queen']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Jasmine.)
CARETAKER When you play this character and whenever she quests, you may remove up to 2 damage from each of your characters.",['Shift'],,2,5,2,Rare,['Filipe Laurentino'],149,en,,508857,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.27', 'usd_foil': '2.13'}"
crd_071ac28029b947ea8bf6b77d287ff401,Maleficent,Sinister Visitor,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_071ac28029b947ea8bf6b77d287ff401.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_071ac28029b947ea8bf6b77d287ff401.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_071ac28029b947ea8bf6b77d287ff401.avif?1709690747'}}",4,True,Sapphire,,['Character'],"['Storyborn', 'Villain', 'Sorcerer']",,[],,3,4,2,Common,['Nicholas Kole'],150,en,"""The princess shall indeed grow in grace and beauty, beloved by all who know her. But before the sun sets on her sixteenth birthday, she shall prick her finger on the spindle of a spinning wheel....""",493493,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.04', 'usd_foil': '0.35'}"
crd_7d72a31f03964ae2b79110b788039b73,Maleficent,Uninvited,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_7d72a31f03964ae2b79110b788039b73.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_7d72a31f03964ae2b79110b788039b73.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_7d72a31f03964ae2b79110b788039b73.avif?1709690747'}}",5,True,Sapphire,,['Character'],"['Dreamborn', 'Villain', 'Sorcerer']",,[],,3,6,3,Rare,['Gaku Kumatori'],151,en,She had no invitation—and needed no introduction.,505949,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.15', 'usd_foil': '1'}"
crd_de24a04b1d83417594730a5036cfc2a4,Maurice,World-Famous Inventor,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_de24a04b1d83417594730a5036cfc2a4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_de24a04b1d83417594730a5036cfc2a4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_de24a04b1d83417594730a5036cfc2a4.avif?1709690747'}}",6,True,Sapphire,,['Character'],"['Dreamborn', 'Mentor', 'Inventor']","GIVE IT A TRY Whenever this character quests, you pay 2 {I} less for the next item you play this turn.
IT WORKS! Whenever you play an item, you may draw a card.",[],,2,7,2,Rare,['Alex Accorsi'],152,en,,492126,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.31', 'usd_foil': '1.84'}"
crd_47e91685dd1f4021908561ca134dfe94,Merlin,Self-Appointed Mentor,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_47e91685dd1f4021908561ca134dfe94.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_47e91685dd1f4021908561ca134dfe94.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_47e91685dd1f4021908561ca134dfe94.avif?1709690747'}}",4,True,Sapphire,,['Character'],"['Dreamborn', 'Mentor', 'Sorcerer']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,3,4,1,Common,['Dave Beauchene'],153,en,"""What a mess! What a medieval muddle! We'll have to modernize it.""",503354,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.07', 'usd_foil': '0.25'}"
crd_02e7c0b1ef054407a29dc95b1a8d7d9a,Mickey Mouse,Detective,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_02e7c0b1ef054407a29dc95b1a8d7d9a.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_02e7c0b1ef054407a29dc95b1a8d7d9a.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_02e7c0b1ef054407a29dc95b1a8d7d9a.avif?1709690747'}}",3,False,Sapphire,,['Character'],"['Dreamborn', 'Hero', 'Detective']","GET A CLUE When you play this character, you may put the top card of your deck into your inkwell facedown and exerted.",[],,1,3,1,Common,['Jared Nickerl'],154,en,"Wherever the seaweed had come from, Mickey was sure of one thing: something fishy was going on.",508863,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.07', 'usd_foil': '0.42'}"
